stateid,state,state_abbr,control,level,year,gender,race,cohort,grad_cohort,grad_100,grad_150,grad_100_rate,grad_150_rate,grad_cohort_ct
47,Tennessee,TN,"Private for-profit",2-year,2007,B,A,"2y all",44,,33,,75.0,14
47,Tennessee,TN,"Private for-profit",2-year,2007,B,Ai,"2y all",20,,14,,70.0,14
47,Tennessee,TN,"Private for-profit",2-year,2007,B,B,"2y all",3020,,1561,,51.7,14
47,Tennessee,TN,"Private for-profit",2-year,2007,B,H,"2y all",113,,80,,70.8,14
47,Tennessee,TN,"Private for-profit",2-year,2007,B,W,"2y all",3100,,2042,,65.9,14
47,Tennessee,TN,"Private for-profit",2-year,2007,B,X,"2y all",6683,,3964,,59.3,14
47,Tennessee,TN,"Private for-profit",2-year,2007,F,A,"2y all",26,,19,,73.1,14
47,Tennessee,TN,"Private for-profit",2-year,2007,F,Ai,"2y all",12,,10,,83.3,14
47,Tennessee,TN,"Private for-profit",2-year,2007,F,B,"2y all",2291,,1150,,50.2,14
47,Tennessee,TN,"Private for-profit",2-year,2007,F,H,"2y all",64,,45,,70.3,14
47,Tennessee,TN,"Private for-profit",2-year,2007,F,W,"2y all",1502,,930,,61.9,14
47,Tennessee,TN,"Private for-profit",2-year,2007,F,X,"2y all",4194,,2334,,55.7,14
47,Tennessee,TN,"Private for-profit",2-year,2007,M,A,"2y all",18,,14,,77.8,14
47,Tennessee,TN,"Private for-profit",2-year,2007,M,Ai,"2y all",8,,4,,50.0,14
47,Tennessee,TN,"Private for-profit",2-year,2007,M,B,"2y all",729,,411,,56.4,14
47,Tennessee,TN,"Private for-profit",2-year,2007,M,H,"2y all",49,,35,,71.4,14
47,Tennessee,TN,"Private for-profit",2-year,2007,M,W,"2y all",1598,,1112,,69.6,14
47,Tennessee,TN,"Private for-profit",2-year,2007,M,X,"2y all",2489,,1630,,65.5,14
47,Tennessee,TN,"Private for-profit",2-year,2008,B,A,"2y all",56,,32,,57.1,15
47,Tennessee,TN,"Private for-profit",2-year,2008,B,Ai,"2y all",13,,7,,53.8,15
47,Tennessee,TN,"Private for-profit",2-year,2008,B,B,"2y all",3412,,1610,,47.2,15
47,Tennessee,TN,"Private for-profit",2-year,2008,B,H,"2y all",137,,89,,65.0,15
47,Tennessee,TN,"Private for-profit",2-year,2008,B,W,"2y all",3378,,2277,,67.4,15
47,Tennessee,TN,"Private for-profit",2-year,2008,B,X,"2y all",7497,,4281,,57.1,15
47,Tennessee,TN,"Private for-profit",2-year,2008,F,A,"2y all",29,,15,,51.7,15
47,Tennessee,TN,"Private for-profit",2-year,2008,F,Ai,"2y all",10,,5,,50.0,15
47,Tennessee,TN,"Private for-profit",2-year,2008,F,B,"2y all",2518,,1255,,49.8,15
47,Tennessee,TN,"Private for-profit",2-year,2008,F,H,"2y all",77,,49,,63.6,15
47,Tennessee,TN,"Private for-profit",2-year,2008,F,W,"2y all",1618,,913,,56.4,15
47,Tennessee,TN,"Private for-profit",2-year,2008,F,X,"2y all",4694,,2471,,52.6,15
47,Tennessee,TN,"Private for-profit",2-year,2008,M,A,"2y all",27,,17,,63.0,15
47,Tennessee,TN,"Private for-profit",2-year,2008,M,Ai,"2y all",3,,2,,66.7,15
47,Tennessee,TN,"Private for-profit",2-year,2008,M,B,"2y all",894,,355,,39.7,15
47,Tennessee,TN,"Private for-profit",2-year,2008,M,H,"2y all",60,,40,,66.7,15
47,Tennessee,TN,"Private for-profit",2-year,2008,M,W,"2y all",1760,,1364,,77.5,15
47,Tennessee,TN,"Private for-profit",2-year,2008,M,X,"2y all",2803,,1810,,64.6,15
47,Tennessee,TN,"Private for-profit",2-year,2009,B,A,"2y all",49,,34,,69.4,15
47,Tennessee,TN,"Private for-profit",2-year,2009,B,Ai,"2y all",21,,15,,71.4,15
47,Tennessee,TN,"Private for-profit",2-year,2009,B,B,"2y all",2578,,1246,,48.3,15
47,Tennessee,TN,"Private for-profit",2-year,2009,B,H,"2y all",116,,68,,58.6,15
47,Tennessee,TN,"Private for-profit",2-year,2009,B,W,"2y all",2479,,1489,,60.1,15
47,Tennessee,TN,"Private for-profit",2-year,2009,B,X,"2y all",6017,2777,3357,46.2,55.8,15
47,Tennessee,TN,"Private for-profit",2-year,2009,F,A,"2y all",27,,20,,74.1,15
47,Tennessee,TN,"Private for-profit",2-year,2009,F,Ai,"2y all",12,,10,,83.3,15
47,Tennessee,TN,"Private for-profit",2-year,2009,F,B,"2y all",1874,,908,,48.5,15
47,Tennessee,TN,"Private for-profit",2-year,2009,F,H,"2y all",66,,38,,57.6,15
47,Tennessee,TN,"Private for-profit",2-year,2009,F,W,"2y all",1358,,801,,59.0,15
47,Tennessee,TN,"Private for-profit",2-year,2009,F,X,"2y all",3564,,1917,,53.8,15
47,Tennessee,TN,"Private for-profit",2-year,2009,M,A,"2y all",22,,14,,63.6,15
47,Tennessee,TN,"Private for-profit",2-year,2009,M,Ai,"2y all",9,,5,,55.6,15
47,Tennessee,TN,"Private for-profit",2-year,2009,M,B,"2y all",704,,338,,48.0,15
47,Tennessee,TN,"Private for-profit",2-year,2009,M,H,"2y all",50,,30,,60.0,15
47,Tennessee,TN,"Private for-profit",2-year,2009,M,W,"2y all",1121,,688,,61.4,15
47,Tennessee,TN,"Private for-profit",2-year,2009,M,X,"2y all",2453,,1440,,58.7,15
47,Tennessee,TN,"Private for-profit",2-year,2010,B,A,"2y all",44,,28,,63.6,15
47,Tennessee,TN,"Private for-profit",2-year,2010,B,Ai,"2y all",18,,11,,61.1,15
47,Tennessee,TN,"Private for-profit",2-year,2010,B,B,"2y all",3080,,1664,,54.0,15
47,Tennessee,TN,"Private for-profit",2-year,2010,B,H,"2y all",119,,77,,64.7,15
47,Tennessee,TN,"Private for-profit",2-year,2010,B,W,"2y all",2851,,1778,,62.4,15
47,Tennessee,TN,"Private for-profit",2-year,2010,B,X,"2y all",6504,3166,3796,48.7,58.4,15
47,Tennessee,TN,"Private for-profit",2-year,2010,F,A,"2y all",28,,17,,60.7,15
47,Tennessee,TN,"Private for-profit",2-year,2010,F,Ai,"2y all",10,,8,,80.0,15
47,Tennessee,TN,"Private for-profit",2-year,2010,F,B,"2y all",2261,,1248,,55.2,15
47,Tennessee,TN,"Private for-profit",2-year,2010,F,H,"2y all",65,,46,,70.8,15
47,Tennessee,TN,"Private for-profit",2-year,2010,F,W,"2y all",1473,,935,,63.5,15
47,Tennessee,TN,"Private for-profit",2-year,2010,F,X,"2y all",4044,,2375,,58.7,15
47,Tennessee,TN,"Private for-profit",2-year,2010,M,A,"2y all",16,,11,,68.8,15
47,Tennessee,TN,"Private for-profit",2-year,2010,M,Ai,"2y all",8,,3,,37.5,15
47,Tennessee,TN,"Private for-profit",2-year,2010,M,B,"2y all",819,,416,,50.8,15
47,Tennessee,TN,"Private for-profit",2-year,2010,M,H,"2y all",54,,31,,57.4,15
47,Tennessee,TN,"Private for-profit",2-year,2010,M,W,"2y all",1378,,843,,61.2,15
47,Tennessee,TN,"Private for-profit",2-year,2010,M,X,"2y all",2460,,1421,,57.8,15
47,Tennessee,TN,"Private not-for-profit",2-year,2002,B,A,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,B,B,"2y all",32,,15,,46.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,B,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,B,W,"2y all",74,,41,,55.4,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,B,X,"2y all",108,,56,,51.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,F,B,"2y all",5,,2,,40.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,F,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,F,W,"2y all",11,,9,,81.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,F,X,"2y all",16,,11,,68.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,M,A,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,M,B,"2y all",27,,13,,48.1,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,M,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,M,W,"2y all",63,,32,,50.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2002,M,X,"2y all",92,,45,,48.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,B,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,B,B,"2y all",22,,5,,22.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,B,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,B,W,"2y all",34,,25,,73.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,B,X,"2y all",56,,30,,53.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,F,B,"2y all",8,,1,,12.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,F,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,F,W,"2y all",10,,9,,90.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,F,X,"2y all",18,,10,,55.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,M,B,"2y all",14,,4,,28.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,M,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,M,W,"2y all",24,,16,,66.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2003,M,X,"2y all",38,,20,,52.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,B,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,B,B,"2y all",23,,17,,73.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,B,H,"2y all",1,,1,,100.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,B,W,"2y all",29,,20,,69.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,B,X,"2y all",53,,38,,71.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,F,B,"2y all",2,,2,,100.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,F,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,F,W,"2y all",6,,1,,16.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,F,X,"2y all",8,,3,,37.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,M,B,"2y all",21,,15,,71.4,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,M,H,"2y all",1,,1,,100.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,M,W,"2y all",23,,19,,82.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2004,M,X,"2y all",45,,35,,77.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,B,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,B,B,"2y all",26,,12,,46.2,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,B,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,B,W,"2y all",39,,28,,71.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,B,X,"2y all",65,,40,,61.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,F,B,"2y all",6,,3,,50.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,F,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,F,W,"2y all",20,,9,,45.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,F,X,"2y all",26,,12,,46.2,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,M,B,"2y all",20,,9,,45.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,M,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,M,W,"2y all",19,,19,,100.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2005,M,X,"2y all",39,,28,,71.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,B,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,B,B,"2y all",21,,9,,42.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,B,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,B,W,"2y all",42,,26,,61.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,B,X,"2y all",64,,35,,54.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,F,B,"2y all",6,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,F,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,F,W,"2y all",10,,4,,40.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,F,X,"2y all",17,,4,,23.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,M,B,"2y all",15,,9,,60.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,M,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,M,W,"2y all",32,,22,,68.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2006,M,X,"2y all",47,,31,,66.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,B,A,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,B,B,"2y all",20,,14,,70.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,B,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,B,W,"2y all",45,,26,,57.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,B,X,"2y all",67,,40,,59.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,F,A,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,F,B,"2y all",6,,4,,66.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,F,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,F,W,"2y all",8,,6,,75.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,F,X,"2y all",16,,10,,62.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,M,B,"2y all",14,,10,,71.4,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,M,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,M,W,"2y all",37,,20,,54.1,2
47,Tennessee,TN,"Private not-for-profit",2-year,2007,M,X,"2y all",51,,30,,58.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,B,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,B,B,"2y all",13,,9,,69.2,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,B,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,B,W,"2y all",48,,31,,64.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,B,X,"2y all",62,,40,,64.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,F,B,"2y all",2,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,F,H,"2y all",1,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,F,W,"2y all",19,,10,,52.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,F,X,"2y all",22,,10,,45.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,M,B,"2y all",11,,9,,81.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,M,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,M,W,"2y all",29,,21,,72.4,2
47,Tennessee,TN,"Private not-for-profit",2-year,2008,M,X,"2y all",40,,30,,75.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,B,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,B,B,"2y all",11,,5,,45.5,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,B,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,B,W,"2y all",49,,23,,46.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,B,X,"2y all",60,22,28,36.7,46.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,F,B,"2y all",5,,0,,0.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,F,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,F,W,"2y all",27,,9,,33.3,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,F,X,"2y all",32,,9,,28.1,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,M,B,"2y all",6,,5,,83.3,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,M,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,M,W,"2y all",22,,14,,63.6,2
47,Tennessee,TN,"Private not-for-profit",2-year,2009,M,X,"2y all",28,,19,,67.9,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,B,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,B,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,B,B,"2y all",14,,7,,50.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,B,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,B,W,"2y all",44,,25,,56.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,B,X,"2y all",58,32,32,55.2,55.2,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,F,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,F,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,F,B,"2y all",7,,1,,14.3,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,F,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,F,W,"2y all",20,,8,,40.0,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,F,X,"2y all",27,,9,,33.3,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,M,A,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,M,Ai,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,M,B,"2y all",7,,6,,85.7,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,M,H,"2y all",0,,0,,,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,M,W,"2y all",24,,17,,70.8,2
47,Tennessee,TN,"Private not-for-profit",2-year,2010,M,X,"2y all",31,,23,,74.2,2
47,Tennessee,TN,Public,2-year,2002,B,A,"2y all",106,,10,,9.4,13
47,Tennessee,TN,Public,2-year,2002,B,Ai,"2y all",38,,4,,10.5,13
47,Tennessee,TN,Public,2-year,2002,B,B,"2y all",1564,,66,,4.2,13
47,Tennessee,TN,Public,2-year,2002,B,H,"2y all",89,,7,,7.9,13
47,Tennessee,TN,Public,2-year,2002,B,W,"2y all",7275,,935,,12.9,13
47,Tennessee,TN,Public,2-year,2002,B,X,"2y all",9137,,1026,,11.2,13
47,Tennessee,TN,Public,2-year,2002,F,A,"2y all",51,,8,,15.7,13
47,Tennessee,TN,Public,2-year,2002,F,Ai,"2y all",20,,3,,15.0,13
47,Tennessee,TN,Public,2-year,2002,F,B,"2y all",977,,45,,4.6,13
47,Tennessee,TN,Public,2-year,2002,F,H,"2y all",53,,7,,13.2,13
47,Tennessee,TN,Public,2-year,2002,F,W,"2y all",4078,,617,,15.1,13
47,Tennessee,TN,Public,2-year,2002,F,X,"2y all",5209,,682,,13.1,13
47,Tennessee,TN,Public,2-year,2002,M,A,"2y all",55,,2,,3.6,13
47,Tennessee,TN,Public,2-year,2002,M,Ai,"2y all",18,,1,,5.6,13
47,Tennessee,TN,Public,2-year,2002,M,B,"2y all",587,,21,,3.6,13
47,Tennessee,TN,Public,2-year,2002,M,H,"2y all",36,,0,,0.0,13
47,Tennessee,TN,Public,2-year,2002,M,W,"2y all",3197,,318,,9.9,13
47,Tennessee,TN,Public,2-year,2002,M,X,"2y all",3928,,344,,8.8,13
47,Tennessee,TN,Public,2-year,2003,B,A,"2y all",105,,6,,5.7,13
47,Tennessee,TN,Public,2-year,2003,B,Ai,"2y all",29,,1,,3.4,13
47,Tennessee,TN,Public,2-year,2003,B,B,"2y all",1460,,64,,4.4,13
47,Tennessee,TN,Public,2-year,2003,B,H,"2y all",92,,13,,14.1,13
47,Tennessee,TN,Public,2-year,2003,B,W,"2y all",7310,,994,,13.6,13
47,Tennessee,TN,Public,2-year,2003,B,X,"2y all",9105,,1088,,11.9,13
47,Tennessee,TN,Public,2-year,2003,F,A,"2y all",58,,3,,5.2,13
47,Tennessee,TN,Public,2-year,2003,F,Ai,"2y all",17,,0,,0.0,13
47,Tennessee,TN,Public,2-year,2003,F,B,"2y all",878,,37,,4.2,13
47,Tennessee,TN,Public,2-year,2003,F,H,"2y all",60,,9,,15.0,13
47,Tennessee,TN,Public,2-year,2003,F,W,"2y all",4111,,636,,15.5,13
47,Tennessee,TN,Public,2-year,2003,F,X,"2y all",5180,,693,,13.4,13
47,Tennessee,TN,Public,2-year,2003,M,A,"2y all",47,,3,,6.4,13
47,Tennessee,TN,Public,2-year,2003,M,Ai,"2y all",12,,1,,8.3,13
47,Tennessee,TN,Public,2-year,2003,M,B,"2y all",582,,27,,4.6,13
47,Tennessee,TN,Public,2-year,2003,M,H,"2y all",32,,4,,12.5,13
47,Tennessee,TN,Public,2-year,2003,M,W,"2y all",3199,,358,,11.2,13
47,Tennessee,TN,Public,2-year,2003,M,X,"2y all",3925,,395,,10.1,13
47,Tennessee,TN,Public,2-year,2004,B,A,"2y all",105,,12,,11.4,13
47,Tennessee,TN,Public,2-year,2004,B,Ai,"2y all",45,,5,,11.1,13
47,Tennessee,TN,Public,2-year,2004,B,B,"2y all",1819,,85,,4.7,13
47,Tennessee,TN,Public,2-year,2004,B,H,"2y all",90,,8,,8.9,13
47,Tennessee,TN,Public,2-year,2004,B,W,"2y all",8103,,1156,,14.3,13
47,Tennessee,TN,Public,2-year,2004,B,X,"2y all",10298,,1278,,12.4,13
47,Tennessee,TN,Public,2-year,2004,F,A,"2y all",52,,9,,17.3,13
47,Tennessee,TN,Public,2-year,2004,F,Ai,"2y all",27,,4,,14.8,13
47,Tennessee,TN,Public,2-year,2004,F,B,"2y all",1137,,59,,5.2,13
47,Tennessee,TN,Public,2-year,2004,F,H,"2y all",51,,5,,9.8,13
47,Tennessee,TN,Public,2-year,2004,F,W,"2y all",4678,,747,,16.0,13
47,Tennessee,TN,Public,2-year,2004,F,X,"2y all",6010,,830,,13.8,13
47,Tennessee,TN,Public,2-year,2004,M,A,"2y all",53,,3,,5.7,13
47,Tennessee,TN,Public,2-year,2004,M,Ai,"2y all",18,,1,,5.6,13
47,Tennessee,TN,Public,2-year,2004,M,B,"2y all",682,,26,,3.8,13
47,Tennessee,TN,Public,2-year,2004,M,H,"2y all",39,,3,,7.7,13
47,Tennessee,TN,Public,2-year,2004,M,W,"2y all",3425,,409,,11.9,13
47,Tennessee,TN,Public,2-year,2004,M,X,"2y all",4288,,448,,10.4,13
47,Tennessee,TN,Public,2-year,2005,B,A,"2y all",111,,13,,11.7,13
47,Tennessee,TN,Public,2-year,2005,B,Ai,"2y all",42,,7,,16.7,13
47,Tennessee,TN,Public,2-year,2005,B,B,"2y all",1793,,73,,4.1,13
47,Tennessee,TN,Public,2-year,2005,B,H,"2y all",120,,17,,14.2,13
47,Tennessee,TN,Public,2-year,2005,B,W,"2y all",8134,,1111,,13.7,13
47,Tennessee,TN,Public,2-year,2005,B,X,"2y all",10315,,1227,,11.9,13
47,Tennessee,TN,Public,2-year,2005,F,A,"2y all",57,,7,,12.3,13
